year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1980.0,0,29951201.5,27197.6318359375,168.75469589233398,0.0,7109184.640625,0.0,198938144.0,14681630.0,168.7546844482422,55614092.0,25847.591796875,168.7546844482422,14681800.0,26016.34765625,0.0,7767385.0,0.0,0.0,0.0,0.0,0.0,0.03763883699950473,0.0009641980329763476,0.5977173126386881,739989.337575,713804.1875,-27282.009025000003,0.4610262632984464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55614092.0,0.012834951751077767,0.013305788352617535,0.26399118410492073,0.06877842293252763,0.000915498124731966,0
1981.0,1,33069534.0,87161.791015625,1378.1632690429688,0.0,21738107.0,0.0,192781424.0,14392158.0,1546.9176025390625,55388712.0,100127.7734375,1546.9176025390625,14393706.0,101674.6875,0.0,7195615.5,0.0,0.0,0.0,0.0,0.0,0.04288475169682324,0.0031260334530133055,4.92533045386197,718051.227225,698728.75,48095.08807500001,4.253225420322624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55388712.0,0.012615002674191089,0.012963854931759382,0.2598391888946614,0.06428633265291245,0.0035782052840364112,0
1982.0,2,28155005.0,119647.0703125,2812.5782470703125,0.0,24193853.0,0.0,193497776.0,13646404.0,4303.244140625,55214984.0,189174.0,4303.244140625,13650706.0,193477.25,0.0,6584639.0,0.0,0.0,0.0,0.0,0.0,0.036376393545732535,0.004329466943719532,10.109772618768638,710176.008125,686128.375,-22500.626000000004,8.501389908063327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55214984.0,0.01242648870458787,0.012862016008643597,0.24715037497792267,0.0591618276197395,0.006798780967726006,0
1983.0,3,24363929.5,116384.47265625,4078.238525390625,28.125782012939453,22474552.0,0.0,196134016.0,12880651.0,8297.1044921875,55098160.0,252991.40625,8297.1044921875,12888948.0,261288.5,0.0,6031180.0,0.0,0.0,0.0,0.0,0.0,0.031055206532863734,0.004238164407801356,14.719826727568924,711582.2972500001,645064.8125,-57376.596300000005,11.947313052952238,0.043502536630730504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10148565093392149,55098160.0,0.011707556341264391,0.01291481053541534,0.2337764273797891,0.05440544087965785,0.009128634194831444,0
1984.0,4,21125920.5,101618.44140625,5428.2757568359375,28.125782012939453,19932263.0,0.0,199555232.0,12100275.0,13556.62890625,55099868.0,298780.1875,13556.62890625,12113830.0,312336.78125,0.0,5513919.0,0.0,0.0,0.0,0.0,0.0,0.026466257346737968,0.0037193011890167805,19.66257818536638,717207.4537500001,667846.6875,44157.478525000006,15.744789173612611,0.07820516018179087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10182864318975376,55099868.0,0.012120658573991501,0.013016500397968287,0.21960624297684342,0.049907491476138655,0.010817256953462943,0
1985.0,5,18104931.0,101449.681640625,6131.42041015625,140.62891387939453,17278708.0,0.0,203105552.0,11233212.0,19238.03515625,55181820.0,331743.5625,19238.03515625,11252450.0,350981.625,0.0,4965241.0,0.0,0.0,0.0,0.0,0.0,0.02228512566707187,0.0037147611053368603,22.19728743910821,734645.4389000001,697069.375,119253.3178,17.75029416902373,0.5198015011565377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5087577845621318,55181820.0,0.012632228784770057,0.0133131788494834,0.20356726182644935,0.04490728366755875,0.012001594497486834,0
1986.0,6,15588488.75,98215.2265625,6722.0614013671875,393.7609558105469,14929530.75,0.0,206341136.0,10391097.0,25228.828125,55307880.0,360319.375,25228.828125,10416327.0,385548.25,0.0,4467161.5,0.0,0.0,0.0,0.0,0.0,0.01888679234323882,0.0035919748380393245,24.286613821271484,740833.1110500001,716785.5,156660.60852500002,19.106604560015935,1.0778880731794618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4213513916422418,55307880.0,0.012959916380812283,0.013394711767111668,0.18787733321183167,0.04031256858393663,0.01300637956949502,0
1987.0,7,13595974.5,85586.755859375,6975.1937255859375,1237.534423828125,13044794.0,0.0,209235280.0,9589991.0,30600.84765625,55430176.0,377110.4375,30600.84765625,9620593.0,407711.34375,0.0,4011861.5,0.0,0.0,0.0,0.0,0.0,0.01624483989984863,0.003124332909254043,25.14478646353113,761083.67445,642392.875,48657.603725,18.755608063847852,3.4186659084539905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.456256171349266,55430176.0,0.011589226687643929,0.01373049355733599,0.1730102931659463,0.036115929835452594,0.013579426010560763,0
1988.0,8,12049169.25,73014.53515625,6665.8099365234375,1125.0312805175781,11484207.0,0.0,211663376.0,8861252.0,35522.86328125,55553232.0,376322.9375,35522.86328125,8896775.0,411845.8125,0.0,3631460.25,0.0,0.0,0.0,0.0,0.0,0.014231523513543506,0.002662725510831713,24.01074651560037,770365.182675,665343.5,60189.17455,17.92646152696579,3.2391193312758206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.047268189779504,55553232.0,0.01197668391282797,0.01386715326796828,0.15950920731308665,0.032660188669403144,0.013538111165472906,0
1989.0,9,10424426.75,61876.716796875,7509.5836181640625,1856.3017578125,9965358.0,0.0,214045632.0,8103656.5,40501.125,55693884.0,364116.375,40501.125,8144157.5,404617.5,0.0,3258174.75,0.0,0.0,0.0,0.0,0.0,0.012175472412817094,0.002226188810530266,26.70689039182416,767552.604425,664612.1875,70876.9719,20.10195184141667,5.401580577765874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5922086858135645,55693884.0,0.011933306491965976,0.013781631829178945,0.14550352602450925,0.02892655759826352,0.01293071624707474,0
