year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2014,34,15005385.5,116131.3438,5822.036621,3375.0941162109375,12439611,3121.9617919921875,135730560,13426797,116243.875,61068200,350531.5938,38954.21094,13535869,389485.8125,77289.64844,5018117,20087770,1820750.5,79989.72656,2195329.5,0,0.027638185,0.003993153,19.80675459447345,763333.7370500001,589572.625,311071.15445000003,16.40892920226377,7.854160841024997,304433.4531,2212064.517578125,561896.8516,5628390.611328125,0,0,0,0,3758194.898,436934.0195,60245.425048828125,53326.48243713379,3009.458740234375,0,144632945.71466064,28476734.289611816,2245815.534477234,2089323.6851119995,102996.61211395264,102996.61211395264,11.466981573060668,61068200,0.009654331,0.012499692754166654,0.21986560926963625,0.042623,0.011909414042709392,37
2015,35,14498531.25,104627.8906,6356.4261474609375,3881.3580322265625,11997501,3684.4774780273438,137215040,13278913,117256.3984,61575772,327552.8438,38363.56641,13389080,365916.4375,78892.82031,4970416,20271404,1850985.625,81564.76563,2489159.5,0,0.026415710788700714,0.003565834,21.451973292147997,761927.4479250001,618992.25,421042.96402500005,18.18058515291006,8.314979261,299708.3203,2511772.837890625,562009.3516,6190399.962890625,0,0,0,0,4141521.172,468209.8837890625,55210.9082,50598.28223,2700.075195,0,148774466.88653564,28944944.17340088,2301026.442680359,2139921.967338562,105696.68730926514,105696.68730926514,13.082056640675162,61575772,0.010052529,0.012373818844285055,0.21565158777059262,0.041881774,0.011040117451606418,37
2016,36,13841962.75,98468.33984,5878.2877197265625,3121.9618530273438,11468258,3656.351563,138803520,13048759,118606.4297,62093004,315318.125,38419.81641,13160136,353737.9688,80186.60938,4891185.5,20453124,1878774,83196.0625,2782230.5,0,0.024930856850748452,0.00332912,19.68960044587054,758833.6118500001,616264,431449.5036,15.646123709213242,6.408859000729511,303308.4219,2815081.259765625,569209.5547,6759609.517578125,0,0,0,0,4003226.695,480050.791,49810.76062011719,46998.18243408203,2700.0750732421875,0,152777693.58184814,29424994.964416504,2350837.203300476,2186920.149772644,108396.76238250732,108396.76238250732,10.443717752795399,62093004,0.009924854,0.012220919636131634,0.2101486183532045,0.040905497,0.010548154189159517,37
2017,37,13341380,112249.9961,5118.892578,3993.8610229492188,11096154,3628.225830078125,140360176,12877839,118156.4141,62598312,317961.9375,36001,12988598,353963,82155.41406,4810999,20630260,1912581,85136.75,3089054.5,0,0.023762758747181964,0.003765766,17.01195358,741114.3689,616489,432012.01920000004,13.708004184398703,8.642597437070954,315740.0195,3130821.279296875,596829.0742,7356438.591796875,0,0,0,0,3959547.371,466156.6758,60920.444091796875,55210.909240722656,3403.219482421875,0,156737240.9529419,29891151.640197754,2411757.647392273,2242131.0590133667,111799.9818649292,111799.9818649292,13.257200440408033,62598312,0.009848333,0.011839206924221855,0.20572182521471186,0.039924009432922604,0.010554411,37
2018,38,12738672.5,105246.6641,5484.5274658203125,3262.59082,10570962.25,3234.4649658203125,141712432,12697580,119084.5625,63024644,317230.6875,34707.21094,12809044,351937.9375,84377.35156,4764310,20785628,1949482.25,87133.67969,3398494.5,0,0.02247275,0.003506454,18.102153008368475,718332.4851,643911.625,397979.82237500005,14.124860203055745,6.051566953457405,319030.7344,3449852.013671875,600063.5391,7956502.130859375,0,0,0,0,3887742.240234375,454962.6188964844,57404.721755981445,53298.35600280762,2925.0811309814453,0,160624983.19317627,30346114.25909424,2469162.3691482544,2295429.4150161743,114725.06299591064,114725.06299591064,10.756139055162539,63024644,0.010216822882807557,0.011397644468249596,0.20147007891071944,0.039267551,0.010458490124078706,37
2019,39,12488156.5,96949.56445,4893.8863525390625,3487.5972900390625,10405891.5,3600.100098,142924720,12571662,119028.3125,63400132,303111.5625,32907.16406,12682674,336018.7188,86121.14844,4722684,20932050,1976989.125,88596.21875,3983257.5,0,0.021843940817235816,0.003209655,16.05826779271182,701457.0156,612748.25,332165.4913,12.712761667458958,7.392024093793812,593003.9531,4042855.966796875,771040.1406,8727542.271484375,0,0,0,0,3882145.27,436399.6083984375,54085.87878417969,50063.891540527344,2840.7039794921875,0,164507128.46270752,30782513.867492676,2523248.247932434,2345493.3065567017,117565.76697540283,117565.76697540283,11.431479932810872,63400132,0.009664779,0.011063967746155482,0.19829078589300098,0.038699470498787365,0.009935246,37
2020,40,12044162.75,105612.2949,4359.4964599609375,3318.8424072265625,10041634,3712.603271484375,144017136,12409122,118634.5547,63762280,306880.375,30853.98047,12519685,337734.375,87780.5625,4675039,21068372,2008180.625,90396.26563,4501897,0,0.020907516779808757,0.003476469,14.221060264604208,674737.5222,712088.5,442699.81655000005,11.197605035499697,6.78733268,529130.3047,4571986.271484375,845235.9609,9572778.232421875,0,0,0,0,4027386.723,441152.8652,60329.80206298828,55464.043395996094,3065.7102661132812,0,168534515.18536377,31223666.73272705,2583578.0499954224,2400957.3499526978,120631.47724151611,120631.47724151611,10.815469767017927,63762280,0.011167864449012802,0.010582079595883335,0.19461540584809703,0.038087634753334966,0.010000641822210653,37
2021,41,11792634,106146.6992,4556.3770751953125,2981.3329467773438,9751854.25,4106.364318847656,144734096,12248525,118381.4219,63947392,302689.6563,29925.83203,12358441,332615.5,88455.58594,4621122,21141388,2025028,90902.53125,5089866.5,0,0.020369481562934555,0.003482963,14.81809545051069,681206.4522,687619.125,218537.33002500003,10.889384296685789,5.553627745617408,616573.3828,5188559.654296875,969608.1875,10542386.419921875,0,0,0,0,4052671.918,490626.1504,58642.257568359375,53129.60092163086,2025.056396484375,0,172587187.10333252,31714292.883117676,2642220.3075637817,2454086.9508743286,122656.53363800049,122656.53363800049,9.686363061452585,63947392,0.010752887701815893,0.010652607258009834,0.19154065,0.037535111175398074,0.009834399,37
2022,42,11807512.25,106540.4492,3909.4840087890625,2840.7042846679688,9711212.25,3628.225830078125,146046192,12329949,117959.5313,64449216,314952.5,28744.55273,12440118,343697.0625,89214.98438,4677795.5,21399388,2046825.375,91493.17188,5740584,0,0.020211948165687197,0.003468274,12.609289810700686,673612.4909,644277.25,512170.49932500004,9.889507898590876,5.770400315064211,663571.5625,5852131.216796875,1128012.586,11670399.005859375,0,0,0,0,4100148.228515625,545612.0371,46829.427001953125,42694.937103271484,2109.433837890625,0,176687335.33184814,32259904.92022705,2689049.734565735,2496781.888,124765.96747589111,124765.96747589111,9.153659720464884,64449216,0.009996665,0.010451833748838776,0.19131262977659805,0.037683391,0.010148779049863992,37
2023,43,11628688.75,106765.457,4078.2386474609375,2700.0752563476562,9583212.5,3375.0938110351562,147403296,12346232,117959.5313,64973180,311774.2813,27647.64453,12456345,339421.9375,90311.89063,4698946,21640398,2081701.375,92365.07813,6405703,0,0.019722572468800156,0.003445903,13.043087776114254,673331.2331,656652.625,558859.2982750001,10.171477286927324,4.6985601574252405,681431.4453,6533562.662109375,681431.4453,12351830.451171875,0,0,0,0,4000526.625,524208.3330078125,61989.22296142578,57376.59622192383,2025.0564575195312,0,180687861.95684814,32784113.253234863,2751038.9575271606,2554158.484199524,126791.02393341064,126791.02393341064,8.627794708777406,64973180,0.010106518181809786,0.010363218070132938,0.1900204361245671,0.037537418,0.009962406,37
