year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1980.0,0,33134223.5,27985.151977539062,84.37734603881836,0.0,6759946.703125,0.0,195987760.0,16116775.0,84.37734985351562,55540004.0,26438.23828125,84.37734985351562,16116860.0,26522.61328125,0.0,8535500.0,13744901.0,675.018798828125,0.0,0.0,0.0,0.0422656796271359,0.0009947602427426362,0.29964702179045666,740270.5954000001,695353.625,-44438.73635000001,0.2333499548097861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14092479.0078125,14092479.0078125,675.0187683105469,675.0187683105469,0.0,0.0,14092479.0078125,14092479.0078125,675.0187683105469,675.0187683105469,0.0,0.0,0.0,55540004.0,0.012519869912144767,0.013328601766035165,0.29018318039732227,0.0757795074952596,0.0009388913015033419,5
1981.0,1,46447168.0,98496.486328125,1406.2891387939453,0.0,25139780.0,0.0,182407504.0,18067242.0,1462.5404052734375,55155588.0,106765.4609375,1434.4146728515625,18068706.0,108199.875,28.125782012939453,9102150.0,13846350.0,7228.32763671875,84.37734985351562,0.0,0.0,0.06365852141696977,0.003563118075000404,5.067951215140541,718051.227225,708347.75,58501.62760000001,4.333296175187321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960041.7001953125,526148.9814453125,6553.307033538818,6553.307033538818,84.37734603881836,0.0,17052520.708007812,14618627.989257812,7228.325801849365,7228.325801849365,84.37734603881836,84.37734603881836,0.0,55155588.0,0.012842719580833767,0.013018648758218298,0.3275686590450273,0.08200103812216068,0.0038473893014138397,5
1982.0,2,42514622.0,154326.1640625,3290.7167358398438,0.0,31039779.5,0.0,179754400.0,18774408.0,4753.2568359375,54842652.0,216174.75,4668.87939453125,18779164.0,220843.625,84.37734985351562,9258332.0,13916158.0,14400.400390625,140.62890625,0.0,0.0,0.059128764024691464,0.005666451049259006,11.989536767196919,710176.008125,683456.4375,-18563.016450000003,9.773569504619045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508976.2761230469,396179.7507324219,7340.82901763916,7340.82901763916,56.251564025878906,0.0,18561496.98413086,15014807.739990234,14569.154819488525,14569.154819488525,140.62891006469727,140.62891006469727,0.0,54842652.0,0.012462133258982443,0.012949337463202912,0.3423322417012219,0.08431615475293648,0.00787486284772564,5
1983.0,3,38712523.0,170610.98828125,5175.1436767578125,0.0,30949414.5,0.0,181063088.0,18772864.0,9900.275390625,54607112.0,312758.6875,9534.640625,18782764.0,322293.3125,365.63519287109375,9063448.0,14055353.0,30741.48046875,478.1383056640625,0.0,0.0,0.05345170491072151,0.006339935259532106,19.01665076875929,711019.7816000001,685537.75,-9562.76605,16.420806606996347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355043.896484375,416880.328125,17128.601181030273,17128.601181030273,337.50938415527344,0.0,19916540.880615234,15431688.068115234,31697.7560005188,31697.7560005188,478.1382942199707,478.1382942199707,0.0,54607112.0,0.01255400120775477,0.013020644299958585,0.3437805683625972,0.08323250053153029,0.011488646538749698,5
1984.0,4,35246215.0,166054.61328125,7593.9598388671875,28.125782012939453,29322000.5,112.50313186645508,184035136.0,18414174.0,17353.60546875,54508720.0,380907.4375,16509.83203125,18431444.0,397417.3125,843.7735595703125,8743264.0,14258364.0,49557.625,984.4024047851562,0.0,0.0,0.047879736128214126,0.006230930047579339,28.11073255850088,717207.4537500001,654458.75,42188.67375,21.997021791833124,0.026148145474418252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234468.6225585938,444584.2265625,19266.160888671875,18872.4002532959,562.515625,0.0,21151009.503173828,15876272.294677734,50963.916889190674,50570.1562538147,1040.6539192199707,1040.6539192199707,0.10405025205519691,54508720.0,0.012006496391769978,0.013157664567247224,0.337820700981421,0.08086342475442973,0.014091524588841832,5
1985.0,5,31674777.0,166757.7578125,5934.5394287109375,28.125782012939453,27087127.5,253.13204193115234,188076816.0,17779038.0,22950.640625,54520504.0,336581.21875,18619.265625,17801790.0,355200.5,4331.3701171875,8319887.5,14535488.0,198146.125,5259.521484375,0.0,0.0,0.04210351078040368,0.0062582734064389745,22.009177694353305,734082.9232500001,718866.875,155254.3194,16.607730521799873,0.11028168726462406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9857073.4140625,477575.765625,150219.79010009766,150107.28643798828,4275.118225097656,0.0,31008082.917236328,16353848.060302734,201183.70698928833,200677.44269180298,5315.772144317627,5315.772144317627,0.10423693095329928,54520504.0,0.01318525732997626,0.013464345877103413,0.32609819601080725,0.07708581564752034,0.01247403298613363,5
1986.0,6,28398406.0,152132.34765625,7650.2120361328125,225.00626373291016,24547116.5,309.38360595703125,192116800.0,17003438.0,30178.962890625,54582632.0,355819.25,24722.5625,17033254.0,380541.8125,5456.40185546875,7804848.0,14826281.0,254622.703125,6665.810546875,0.0,0.0,0.03695461042449177,0.005713947487433843,28.38054350599343,740833.1110500001,715829.25,169317.21065000002,21.47580872422868,0.4510224348716118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576852.009765625,484185.3203125,61173.57614135742,59542.27896118164,1350.0375671386719,0.0,35584934.92700195,16838033.380615234,262357.28313064575,260219.72165298462,6665.809711456299,6665.809711456299,0.8339571050089188,54582632.0,0.013114597515194943,0.013572689405120663,0.311517370580444,0.07231919164304842,0.013187988045909803,5
1987.0,7,25860559.0,153454.26171875,7931.4691162109375,478.13829040527344,22487322.5,562.5156555175781,195509616.0,16316104.0,37266.65625,54641132.0,394604.75,30994.609375,16352695.0,425599.3125,6272.0498046875,7379473.5,15115863.0,286798.59375,7537.70947265625,0.0,0.0,0.03306814202939256,0.005771578447935522,29.42864206797063,760802.4166250001,660140.1875,68345.651475,22.72238062739354,1.3069118059503553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945022.33203125,463428.515625,36057.25296020508,34904.09591674805,984.4023742675781,0.0,38529957.2590332,17301461.896240234,298414.53609085083,295123.81756973267,7650.212085723877,7650.212085723877,1.7720295195707911,54641132.0,0.012081378319541404,0.013923621066726804,0.2986047946444448,0.06837271320503598,0.014624456555658026,5
1988.0,8,23165236.0,144679.01953125,7959.5950927734375,1068.7797393798828,20271574.5,534.3898468017578,198919024.0,15511284.0,43679.34375,54712780.0,389063.9375,34791.58984375,15554063.0,423855.53125,8887.74609375,6923863.5,15397065.0,345609.59375,10519.04296875,0.0,0.0,0.02911390214743865,0.005445253722049665,29.5631743384466,769802.6670250001,669618.625,73408.292325,21.333605963700986,2.920728437040183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751038.8671875,461740.9609375,69161.30200195312,62467.36083984375,3318.842041015625,0.0,41280996.1262207,17763202.857177734,367575.83809280396,357591.1784095764,10969.054126739502,10969.054126739502,3.96449123715052,54712780.0,0.012238797315727697,0.014069887639140254,0.28350385412695167,0.06420779502449886,0.014431790892714413,5
1989.0,9,21191961.0,147575.9765625,8578.362548828125,1575.0438232421875,18396625.5,365.6351776123047,201988112.0,14677158.0,49754.515625,54805844.0,412689.625,39263.59375,14726040.0,451953.1875,10490.916015625,6467664.0,15783120.0,383101.25,12403.470703125,0.0,0.0,0.026229218133391928,0.005494557324675577,31.501037091859438,767552.604425,652490.0,67501.87800000001,23.60320793312642,3.5730684948186866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590131.2265625,603410.4929199219,45282.50833129883,42582.43507385254,2137.559600830078,0.0,43871127.3527832,18366613.350097656,412858.3464241028,400173.61348342896,13106.61372756958,13106.61372756958,5.775470558468384,54805844.0,0.01190548219638767,0.014004940867711115,0.26780279124977985,0.0592901011115583,0.015132764839942879,5
