year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1980,0,8847274,16397.331176757812,28.125782012939453,0,1598641.266,0,215054784,8833970,28.125782012939453,55905300,15834.81445,28.125782012939453,8833998,15862.94141,0,4964313,0,0,0,0,0,0.010284907,0.000575169,0.098602019,739989.3376,713804.1875,-27282.00903,0.039804897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55905300,0.012768095109050484,0.013236479145537185,0.15801668178151265,0.043509084,0.000555129,0
1981,1,11404441.5,35129.10302734375,871.8992462158203,0,3725259.688,0,212986128,9655328,900.0250244140625,55815132,45507.51563,900.0250244140625,9656228,46407.53906,0,5137793,0,0,0,0,0,0.013386366528997606,0.001238491,3.0690912813227538,718051.2272,706829,52876.4711,2.6491865589510684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55815132,0.012663752,0.012864813,0.17298764069929998,0.045211233,0.001601817,0
1982,2,14533688.5,51188.92285,1715.6727294921875,0,5778891.75,0,209806240,11031298,2587.571777,55636872,85727.375,2587.571777,11033885,88314.94531,0,5676598,0,0,0,0,0,0.017317988850093304,0.001817861,6.074893304304196,709894.7503000001,711666.625,3093.836075,5.345524070744792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55636872,0.012791276709445491,0.012759429579362406,0.19827315237995408,0.050244967092836476,0.003035176,0
1983,3,16849170.25,61989.22266,2221.9368591308594,0,8009659.75,0,206879472,12359987,4809.508789,55446744,128619.1953,4809.508789,12364796,133428.7031,0,6200188,0,0,0,0,0,0.020361094901189616,0.002218973,7.918576261635583,710738.5238,713382.3125,-843.773475,6.67218416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55446744,0.012866081234634806,0.012818399648047863,0.22291637178911713,0.055231371094672535,0.004582967,0
1984,4,17929962,82267.9082,3178.2135620117188,0,9739142.75,0,205261104,13237707,7959.595215,55365712,180455,7959.595215,13245668,188414.6094,0,6551759.5,0,0,0,0,0,0.021837992745084328,0.002969188,11.39973827509971,717207.4537500001,682303.3125,57095.338475000004,9.216818426516173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55365712,0.012323571536477305,0.012954,0.23909576020624462,0.058733487,0.006470782,0
1985,5,18391617.5,85839.88477,4303.2445068359375,56.251564025878906,11001596.75,0,204524496,13915005,12150.33887,55375556,230012.6563,12150.33887,13927156,242162.9844,0,6821345.5,0,0,0,0,0,0.022480947,0.003109634,15.466857838749844,734364.1810750001,711188.5,137253.8186,12.630628039421612,0.2071853718063243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20209289859148546,55375556,0.012843004230964291,0.013261522486112827,0.25128424895634455,0.061266984672407356,0.008263579,0
1986,6,18206943,97483.94531,5147.017761230469,281.2578239440918,11741501.25,0,204729248,14174973,16931.71875,55400668,277854.5938,16931.71875,14191903,294786.3125,0,6854815,0,0,0,0,0,0.022232953,0.003542525,18.52836045820098,741676.8845250001,674850,113628.1613,14.607933698095186,0.821331653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0118620533615543,55400668,0.012181261063494759,0.013387507972376797,0.2558628534948351,0.061652749,0.009996185,0
1987,7,17850364,99312.12695,5906.413086,843.7734375,12163669.25,0,205343792,14214601,21853.73438,55415692,318355.6875,21853.73438,14236455,340209.4375,0,6813920.5,0,0,0,0,0,0.021732291,0.00361934,21.29527599311908,760802.4166250001,677943.875,72283.26103,16.251280908549436,2.340688876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0397876617338273,55415692,0.012233788851720917,0.013729006878142026,0.2565085896608491,0.061369766288522185,0.011469117750051121,0
1988,8,17278427,101252.8027,6018.916748046875,703.1445236206055,12193792,0,206146224,14135483,26888.25,55460300,349012.8125,26888.25,14162371,375901.0938,0,6686510.5,0,0,0,0,0,0.020954091,0.003701198,21.745512076172176,770365.1827,666749.8125,55407.79152500001,16.12693471764984,1.9281646860950572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.537898314433326,55460300,0.012022109734350517,0.013890389750416064,0.25487570388187586,0.060334977936011905,0.012597112,0
1989,9,16465845.25,106568.5703,6918.9415283203125,1406.2891540527344,11915346.75,0,207238352,13920461,31979.01172,55521212,387235.7188,31979.01172,13952441,419214.7813,0,6536150,0,0,0,0,0,0.019863414627520296,0.003861223,24.75032963296529,766990.0887750001,690459.8125,93096.34007500001,18.61069052561822,4.240245993296609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.024807490657367,55521212,0.012435964339179052,0.013814361415147063,0.25072329112700203,0.058385744,0.013836307665586424,0
