year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2029.0,49,5349720.375,29166.43798828125,1265.6601867675781,1012.5281524658203,4859600.375,1012.5281524658203,277350848.0,3362184.0,34679.0859375,69762888.0,69414.421875,9703.39453125,3393628.5,79117.828125,24975.697265625,1225918.5,24935700.0,472653.75,25735.09375,10543821.0,0.0,0.004822159742414056,0.000838344951025364,3.6317148086424043,665174.7561250001,726657.6875,421042.96402500005,2.4740296364455583,1.7441742963381064,672206.1484375,10607638.3828125,672206.1484375,16458925.9296875,0.0,0.0,0.0,0.0,3988460.669921875,477632.009765625,14034.765182495117,12769.104396820068,731.2703094482422,0.0,188663772.6506958,36724113.050476074,726010.8141479492,669956.122177124,41148.01906585693,41148.01906585693,2.90456313391101,69762888.0,0.010416106734285427,0.009534793859523133,0.04819444974812396,0.00879174981853081,0.001991239159611189,3
2030.0,50,5289868.5,27928.90283203125,1912.5531921386719,1125.0313415527344,4792154.75,646.8930053710938,278630016.0,3394444.25,34650.9609375,70084472.0,67670.6328125,9759.646484375,3425635.5,77430.28125,24891.3203125,1240740.75,25090028.0,476928.875,25622.58984375,11196958.0,0.0,0.004746319667870959,0.0007991134996233822,5.463225112853003,666299.7874250001,770674.5625,444106.10567500006,3.9028945899943865,1.543231852750248,660674.6171875,11268313.0,660674.6171875,17119600.546875,0.0,0.0,0.0,0.0,4058297.171875,497854.447265625,15441.056022644043,14541.030132293701,618.767204284668,0.0,192722069.8225708,37221967.4977417,741451.8701705933,684497.1523094177,41766.7862701416,41766.7862701416,3.2127663082120885,70084472.0,0.010996366820028265,0.009507095771870838,0.04843361379679082,0.008857997843251529,0.0019324788663694365,3
2031.0,51,5272683.75,27703.89599609375,1209.4086303710938,759.3960876464844,4770751.25,646.8929634094238,279909472.0,3457867.75,34369.703125,70401728.0,71495.734375,9337.759765625,3489397.0,80833.5,25031.94921875,1281860.625,25259228.0,481232.125,25763.21875,11838056.0,0.0,0.0047092759243960135,0.0007893128446969433,3.43963970815288,668268.5922000001,759621.125,426668.12052500003,2.671348062482169,1.4181844783225679,648580.5,11916893.5,648580.5,17768181.046875,0.0,0.0,0.0,0.0,4120370.669921875,511073.5859375,13837.884063720703,12909.733947753906,731.2702941894531,0.0,196842440.49249268,37733041.0836792,755289.754234314,697406.8862571716,42498.056564331055,42498.056564331055,2.1592002639460617,70401728.0,0.010789807957554678,0.009492218602929748,0.04911623405039149,0.009111825320367374,0.002032847035227048,3
2032.0,52,5394299.75,27000.75146484375,1350.0375671386719,928.1507873535156,4864606.875,562.5156440734863,280977664.0,3529251.0,34172.82421875,70694776.0,73155.15625,9337.759765625,3560358.0,82492.921875,24835.068359375,1307961.25,25438532.0,487785.4375,25566.337890625,12458231.0,0.0,0.004799580572710576,0.0007662584690011992,3.82436608066137,671081.1704500001,759677.375,396854.791075,2.853002269796002,1.5756699168533235,626923.671875,12543817.171875,626923.671875,18395104.71875,0.0,0.0,0.0,0.0,4123689.4033203125,512845.486328125,15806.690269470215,14709.785438537598,393.76094818115234,0.0,200966129.895813,38245886.570007324,771096.4445037842,712116.6716957092,42891.81751251221,42891.81751251221,2.6285562648299994,70694776.0,0.010745877106959078,0.00949265572961148,0.049922373330668735,0.009260482738062063,0.00207178022025762,3
2033.0,53,5483458.875,32260.2744140625,1378.163330078125,759.3960876464844,4963497.125,731.2703247070312,282024256.0,3561989.5,34032.1953125,70966320.0,81199.125,9281.5078125,3592871.75,90480.640625,24750.69140625,1317777.125,25620140.0,489107.375,25566.337890625,13054385.0,0.0,0.004860804308796758,0.0009125337746533489,3.8904424030381315,674175.0065250001,770027.625,392917.181525,3.238345671757022,1.1798405092609068,609204.4140625,13153021.5859375,609204.4140625,19004309.1328125,0.0,0.0,0.0,0.0,3997657.8818359375,533377.296875,11559.695987701416,10772.173839569092,450.0125160217285,0.0,204963787.77764893,38779263.866882324,782656.1404914856,722888.8455352783,43341.830028533936,43341.830028533936,2.1431515418761786,70966320.0,0.010850606668064512,0.009499929072340232,0.05019267590597906,0.009297506674170652,0.0022915844942271767,3
2034.0,54,5541706.875,30628.97802734375,1237.534408569336,787.5218811035156,4971625.375,787.5218811035156,283073600.0,3654157.75,33891.5625,71234472.0,83617.953125,9084.626953125,3685180.5,92702.578125,24806.94140625,1359628.25,25777646.0,490879.25,25594.46484375,13658891.0,0.0,0.004894227927825131,0.0008634441839517667,3.4813484537216026,678956.3895500001,815844.5,428636.92530000006,2.7730719901694143,1.1735304864416123,615110.84375,13768132.4296875,615110.84375,19619419.9765625,0.0,0.0,0.0,0.0,4015292.7236328125,521508.2109375,14878.539489746094,14006.639457702637,675.0187377929688,0.0,208979080.50128174,39300772.077819824,797534.6799812317,736895.484992981,44016.848766326904,44016.848766326904,2.214837488891009,71234472.0,0.011452945141503962,0.009531289704091582,0.051297604199270264,0.009559593489756794,0.002351682940746601,3
2035.0,55,5465402.125,30966.4873046875,1181.2828521728516,1012.5281372070312,4932896.375,562.5156402587891,284145216.0,3662286.0,33244.671875,71487784.0,83617.9453125,8578.36328125,3692802.75,92196.3125,24666.3125,1343765.5,25945024.0,499204.5,25285.080078125,14240223.0,0.0,0.004808634649861569,0.0008701466192557095,3.3123758589886365,684862.8038750001,796606.5,387573.28285,2.471709162363056,1.3584899055288264,594297.765625,14362430.1953125,594297.765625,20213717.7421875,0.0,0.0,0.0,0.0,4107854.66015625,520130.064453125,17747.36949157715,16537.95987701416,478.13829040527344,0.0,213086935.161438,39820902.14227295,815282.0494728088,753433.4448699951,44494.98705673218,44494.98705673218,2.8384964701776116,71487784.0,0.011143253510278063,0.009580137550144233,0.05122953594421111,0.009417697860273267,0.0023441249076568142,3
2036.0,56,5533100.625,30403.97216796875,1293.7859497070312,956.2765808105469,4961303.375,562.515625,285108224.0,3730631.5,32822.78515625,71735968.0,82914.796875,8437.734375,3760894.75,91352.5390625,24385.0546875,1376419.5,26117938.0,507923.5,25031.94921875,14831933.0,0.0,0.004851754666501658,0.0008516687429908917,3.6165770062828115,690769.2182000001,793597.0625,374916.68072500004,2.6082988085876604,1.4768217823762342,603298.0078125,14965728.203125,603298.0078125,20817015.75,0.0,0.0,0.0,0.0,4171306.380859375,533152.3212890625,19772.42618560791,18113.003623962402,365.63516998291016,0.0,217258241.54229736,40354054.46356201,835054.4756584167,771546.4484939575,44860.62222671509,44860.62222671509,2.672491817191792,71735968.0,0.011062749756161372,0.009629328737851562,0.05200503462921139,0.009616647329309584,0.002317207391869166,3
2037.0,57,5552029.0,30488.35009765625,1378.163314819336,534.3898544311523,5008357.875,506.2640838623047,286019776.0,3788289.5,32822.78515625,71973992.0,85755.5078125,8718.9921875,3818299.75,94474.5,24103.796875,1380582.0,26280168.0,515939.375,24750.69140625,15410706.0,0.0,0.004852836644414406,0.0008515285521483908,3.8408960370614977,697238.1481750001,791628.25,353541.086025,2.6002228679399986,0.8566648864844011,594016.5,15559744.703125,594016.5,21411032.25,0.0,0.0,0.0,0.0,4181797.4208984375,531549.1416015625,17128.60259246826,16200.451568603516,309.3835983276367,0.0,221440038.9631958,40885603.605163574,852183.078250885,787746.900062561,45170.005825042725,45170.005825042725,1.4889652164857,71973992.0,0.010998809820080564,0.009687362459692386,0.05263414456710974,0.009616755255834938,0.0023893973135174973,3
2038.0,58,5528234.75,33722.8134765625,1434.4148864746094,900.0250091552734,4971653.5,590.6414184570312,286921216.0,3844119.25,32710.28125,72200040.0,88793.0859375,8775.244140625,3873988.75,97568.34375,23935.04296875,1435230.5,26433452.0,522970.78125,24525.68359375,15990407.0,0.0,0.004816857765931119,0.0009393357438512184,3.98662076896005,703707.0781500001,809825.625,353541.086025,2.711995427580467,1.4706139985332074,594579.015625,16154323.71875,594579.015625,22005611.265625,0.0,0.0,0.0,0.0,4052024.99609375,513154.8515625,20025.55767059326,18731.77042388916,450.0125045776367,0.0,225492063.95928955,41398758.456726074,872208.6359214783,806478.6704864502,45620.01832962036,45620.01832962036,2.5007991474936837,72200040.0,0.011216415184811533,0.009746630031645413,0.0532426193946707,0.00996978743464482,0.0024671944818982737,3
