year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1997.0,17,11196591.5,87780.560546875,5147.0179443359375,2615.6979370117188,8718120.0,675.0187683105469,219253968.0,10797038.0,46266.9140625,56471392.0,295967.59375,32175.892578125,10841504.0,328143.5,14091.017578125,4847365.5,18445310.0,482525.9375,15075.41796875,0.0,0.0,0.012766691980689717,0.0031427065852834644,18.254873912802122,717207.4537500001,652968.125,122909.669525,12.442356759336995,5.6018578664309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150312.4140625,424783.65625,30432.096603393555,28575.794631958008,928.1508026123047,0.0,75729480.82104492,22091169.736083984,543812.0026321411,522745.7936553955,18338.01068878174,18338.01068878174,9.266493382873652,56471392.0,0.011562812636175144,0.012700367891586595,0.19119482657696837,0.04293125717474501,0.010485085874107661,24
1998.0,18,10750292.5,84602.345703125,5512.6529541015625,3150.087646484375,8374676.375,815.6476898193359,220433840.0,10434946.0,47757.578125,56595428.0,296980.125,32372.771484375,10481045.0,329352.90625,15384.80078125,4635185.0,18631222.0,505532.8125,16369.203125,0.0,0.0,0.012192198461905848,0.003024340334278558,19.52181436992738,707082.17205,668859.25,159473.186775,12.592670402746919,6.536012462945358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244702.5859375,413814.6171875,33160.29870605469,29335.191680908203,1659.4212646484375,0.0,78974183.40698242,22504984.353271484,576972.3013381958,552080.9853363037,19997.431953430176,19997.431953430176,11.142549447965264,56595428.0,0.011818255884556612,0.012493627083268989,0.18437789709797758,0.04098915955609035,0.010504837005308446,24
1999.0,19,10410842.5,89327.478515625,5934.539306640625,3037.5845947265625,8095724.75,871.8992309570312,221667440.0,10170002.0,49642.01171875,56777384.0,300861.46875,33385.30078125,10217675.0,334246.78125,16256.701171875,4502431.0,18800536.0,533517.9375,17100.474609375,0.0,0.0,0.011741510728864826,0.003185530827676984,20.96335772687734,691331.7338500001,655752.5625,216849.783075,13.512205909235252,6.190100072552577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060703.71484375,405939.3984375,35522.86567687988,32766.538688659668,1209.4086456298828,0.0,82034887.12182617,22910923.751708984,612495.1670150757,584847.5240249634,21206.84059906006,21206.84059906006,10.717422429638729,56777384.0,0.011549538148851662,0.012176181520620959,0.17912065127903745,0.03971449475931756,0.010615208738525886,24
2000.0,20,9957679.5,75742.73046875,5484.527099609375,2981.3331298828125,7764234.125,1125.0312805175781,223091168.0,9796491.0,51020.171875,56983508.0,271723.1875,33975.9453125,9845486.0,305699.125,17044.22265625,4333283.0,18990978.0,578378.625,18056.751953125,0.0,0.0,0.01115875584550259,0.002690194147414177,19.316568730247244,672768.7174000001,629961.25,225287.51782500002,12.892878372170815,6.015804009315895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409431.625,427371.234375,51188.92155456543,48938.860763549805,1181.2828826904297,0.0,87444318.74682617,23338294.986083984,663684.0885696411,633786.3847885132,22388.12348175049,22388.12348175049,10.487740212710285,56983508.0,0.011055150377895303,0.011806375932489099,0.17191800476727406,0.03810908106564078,0.009558684239964766,24
2001.0,21,9758577.5,73323.91015625,5625.155517578125,2587.5721435546875,7530143.25,928.1508026123047,224327568.0,9577532.0,52763.97265625,57190404.0,261147.875,34482.20703125,9627877.0,295630.09375,18281.7578125,4250368.0,19147862.0,608866.875,19378.6640625,0.0,0.0,0.01087536586230008,0.002596290244662653,19.759250668743263,663205.9513500001,619273.5,225850.03347500003,12.854405327037467,5.226402501214597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936737.3515625,393789.06329345703,38532.32417297363,35466.61312866211,1575.0438995361328,0.0,91381056.09838867,23732084.04937744,702216.4127426147,669252.9979171753,23963.16738128662,23963.16738128662,9.078261461076545,57190404.0,0.010828276366084072,0.011596455086241393,0.16746746534610946,0.03728007362606843,0.009162135614884468,24
2002.0,22,9460725.0,77345.8984375,5175.1439208984375,2868.8300170898438,7360854.0,1209.4085998535156,225652576.0,9344565.0,54057.7578125,57410264.0,261232.25,34538.4609375,9395783.0,295770.71875,19519.29296875,4114323.5,19306466.0,636908.3125,20644.32421875,0.0,0.0,0.010481516727732813,0.00273107647194533,18.12827654474527,664612.2404750001,628498.75,241319.21385000003,12.0508275399497,5.240029706530001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315860.75390625,417977.2265625,37463.54333496094,34369.70736694336,1659.4212646484375,0.0,94696916.85229492,24150061.27593994,739679.9560775757,703622.7052841187,25622.58864593506,25622.58864593506,10.03722782102994,57410264.0,0.010947497994435281,0.011576540398333652,0.16276819420304356,0.0359871463740544,0.009139780300089259,24
2003.0,23,9242807.25,72170.7578125,5484.52734375,3515.7229614257812,7168248.75,1209.4086456298828,226927248.0,9266488.0,54592.1484375,57667360.0,252485.125,34060.3203125,9318408.0,286545.46875,20531.8203125,4037652.75,19377172.0,662277.75,21628.7265625,0.0,0.0,0.010182566584071032,0.002537928056517204,19.139657433973014,688519.1556,640789.6875,268319.96505,12.115137590798826,6.881339556614557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341483.24609375,336693.7265625,36338.512268066406,32063.394470214844,1490.6665649414062,0.0,98038400.09838867,24486755.00250244,776018.4683456421,735686.0997543335,27113.255210876465,27113.255210876465,12.254446338848272,57667360.0,0.011111826300007491,0.011939494986418662,0.16068861137392104,0.03518422775532928,0.008800651955850123,24
2004.0,24,9158541.75,68936.2890625,4668.8800048828125,3178.213623046875,7059120.875,928.1507873535156,228333808.0,9080887.0,54592.1484375,57951344.0,247928.765625,32935.2890625,9132525.0,280864.0625,21656.853515625,3957297.25,19412500.0,682668.9375,22810.01171875,0.0,0.0,0.010027579610549831,0.0024136369671730793,16.22481904998613,706800.9142250001,619695.375,252288.26902500002,11.11017897800618,5.854849527309889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177060.12109375,300973.9765625,29757.08026123047,27563.268341064453,1687.5470581054688,0.0,101215460.21948242,24787728.97906494,805775.5486068726,763249.368095398,28800.802268981934,28800.802268981934,11.031979701990215,57951344.0,0.01069337365152394,0.012196454222442194,0.15669847104840226,0.03434069269303001,0.008605919659020193,24
2005.0,25,9083024.25,78639.681640625,4218.8675537109375,3318.8425903320312,6979299.0,1237.534423828125,230204464.0,8935223.0,54085.8828125,58351096.0,243597.40625,31979.01171875,8986159.0,275576.40625,22106.865234375,3902986.5,19609378.0,708263.375,23063.142578125,0.0,0.0,0.009864083532715508,0.0027351775318516388,14.566486862967482,713832.35985,610920.125,347634.6717,9.149017984024553,6.520211586180812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950756.31640625,477463.2734375,37351.039810180664,35185.354011535645,815.6477203369141,0.0,106166216.53588867,25265192.25250244,843126.5884170532,798434.7221069336,29616.449989318848,29616.449989318848,11.446331714119742,58351096.0,0.010469728366370359,0.0122334010632808,0.15312862332525853,0.033652453331826856,0.00840141296474604,24
2006.0,26,8782359.75,64323.66015625,5090.7664794921875,3037.584716796875,6724311.25,1546.9180603027344,232288864.0,8770828.0,54817.15625,58784484.0,235159.65625,32204.01953125,8822298.0,267363.6875,22613.12890625,3823643.75,19827464.0,729329.625,23738.162109375,0.0,0.0,0.00945198103642196,0.0022215184994649256,17.459380925614695,738301.790625,584060.0,335821.84305,11.314239108193474,5.805474881195993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033968.25,492988.7109375,34116.575942993164,31866.51319885254,1096.905532836914,0.0,110200184.78588867,25758180.96343994,877243.1643600464,830301.2353057861,30713.35552215576,30713.35552215576,10.406259726958579,58784484.0,0.009935614983028515,0.012559467063196472,0.14920311284862176,0.03274791789825384,0.00805617847202067,24
