measure,quantile,infections,cancers,group,n_ranked,n_infections,n_cancers,cancers_unattributed_frac,spearman_theta_vs_rships,spearman_theta_vs_rship_rate,Seed
direct,0.01,0.0599156811719568,0.09229853116315999,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
direct,0.02,0.09139552484186288,0.1312690220987164,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
direct,0.05,0.16064580006292173,0.2140399629482599,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
direct,0.1,0.2441608488150279,0.30071456927352125,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
direct,0.2,0.37174455374940724,0.43396850602090775,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
direct,0.5,0.649803168943263,0.7008071986237925,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen0,0.01,0.06011724158862999,0.09269552531014047,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen1,0.01,0.1247657178834391,0.1401349937240906,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen2,0.01,0.17266764510928784,0.19650658002070343,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen3,0.01,0.21928212356632337,0.2280667313049957,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen0,0.02,0.09204032889916358,0.13239382398968594,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen1,0.02,0.18520012536934358,0.20199817875027995,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen2,0.02,0.25182465911757956,0.27530771166475476,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen3,0.02,0.31316579725923577,0.3209607588838174,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen0,0.05,0.16083157929513445,0.21430465280815442,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen1,0.05,0.30663104178943545,0.32870192582737207,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen2,0.05,0.4034329568638509,0.42860930714185386,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen3,0.05,0.48529585197643665,0.48928152976042605,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen0,0.1,0.24547848000824818,0.30263337627887743,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen1,0.1,0.44194697639185054,0.46069875285357786,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen2,0.1,0.559107713594796,0.5748313558791027,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen3,0.1,0.6482723962661782,0.6398042213615304,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen0,0.2,0.3730991584483942,0.43549034187645597,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen1,0.2,0.6155810278902321,0.6292841760903735,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen2,0.2,0.7350336628181176,0.7401085764871029,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
downstream_gen3,0.2,0.8127559440821681,0.7950245420124433,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
gini,,0.10238240478200589,,all,442082,2161892470.015625,559421.752784729,0.24012069439522737,0.2663437883231677,0.4566295344889745,12
direct,0.01,0.06111376449625246,0.08092563772921037,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
direct,0.02,0.09336730576867083,0.12213275593747885,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
direct,0.05,0.16436272782776792,0.2031260572433859,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
direct,0.1,0.2480033925558644,0.29785506461871575,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
direct,0.2,0.37467953204155585,0.42485959807835444,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
direct,0.5,0.652748186299401,0.6927396982204479,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen0,0.01,0.06176290808040004,0.0818729380886214,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen1,0.01,0.12369300645103265,0.13160567479508808,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen2,0.01,0.1717974661974801,0.18418028277016057,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen3,0.01,0.2159584720917554,0.21963600519189724,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen0,0.02,0.09361108479971086,0.12220043524723123,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen1,0.02,0.18447361199497128,0.19656272147381051,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen2,0.02,0.25199843252264836,0.2695040747779513,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen3,0.02,0.3121633685306221,0.3152446606816746,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen0,0.05,0.16351546487179364,0.20224646226735302,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen1,0.05,0.30820092800362026,0.32160503780008076,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen2,0.05,0.4065373744771208,0.4214088241123183,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen3,0.05,0.4874306646010033,0.4856215575551914,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen0,0.1,0.24796034111370785,0.29785511965681205,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen1,0.1,0.4432418664867108,0.45747350752641236,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen2,0.1,0.5612977941853636,0.5748698209493625,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen3,0.1,0.6500987009594759,0.6446309660504908,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen0,0.2,0.37455598368800774,0.42472433558007444,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen1,0.2,0.6148637363714291,0.6270384347274406,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen2,0.2,0.734734612743798,0.7393599659998409,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
downstream_gen3,0.2,0.8116171787525928,0.7999188682569895,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
gini,,0.10127462185183278,,all,442101,2187952495.0273438,547524.5488891602,0.24081782632380985,0.2665029084081586,0.45674762395117086,13
direct,0.01,0.06114627366518991,0.08339067015274529,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
direct,0.02,0.0923862168857548,0.12494839686252925,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
direct,0.05,0.1600656561553428,0.20386679510114214,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
direct,0.1,0.24476443277071358,0.2960644007155635,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
direct,0.2,0.37209332153824365,0.43415439658731253,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
direct,0.5,0.6509938156547539,0.6899683500756846,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen0,0.01,0.06049161419929134,0.08235861736230733,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen1,0.01,0.12291580090055962,0.1316224199080625,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen2,0.01,0.17128468033640995,0.1868033844313884,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen3,0.01,0.21687129461319676,0.22175591817706736,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen0,0.02,0.09169707274099059,0.12391634959527514,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen1,0.02,0.1832256239223977,0.193821412709969,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen2,0.02,0.25074352186726945,0.26661625555611035,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen3,0.02,0.31244726325260447,0.3111325720953562,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen0,0.05,0.15959435285213525,0.20331639305638002,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen1,0.05,0.3033183726843788,0.31594886332992955,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen2,0.05,0.4008148190287112,0.4145452703460091,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen3,0.05,0.4827149163278082,0.47564339177034853,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen0,0.1,0.2457980168314778,0.2971653191798349,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen1,0.1,0.44020570233166895,0.4565158210879939,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen2,0.1,0.5578125987386802,0.5703179449266976,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen3,0.1,0.6475256412238657,0.6385716944287086,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen0,0.2,0.37317413781417325,0.4355305489645049,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen1,0.2,0.6132198186982991,0.6282510652034107,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen2,0.2,0.7322508393739596,0.7370304812274862,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
downstream_gen3,0.2,0.8105384709888497,0.79881663694055,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
gini,,0.10125652600060842,,all,441718,2155642472.946289,536583.6207733154,0.2381801327748889,0.2633825269258433,0.45688895585319617,14
direct,0.01,0.05984691030927417,0.07918460710441334,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
direct,0.02,0.09343392822877018,0.12109795479009688,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
direct,0.05,0.16319532055642227,0.2022335844994618,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
direct,0.1,0.2471196813873775,0.29621905274488697,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
direct,0.2,0.3744913713881903,0.42794671689989233,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
direct,0.5,0.6518694610533268,0.6918729817007535,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen0,0.01,0.06124351018453598,0.08194295867045495,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen1,0.01,0.12624335199745904,0.12944027499469019,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen2,0.01,0.17542887013809172,0.18850917598888486,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen3,0.01,0.22203377914751737,0.22107107796975434,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen0,0.02,0.09382151229864778,0.12143435228364366,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen1,0.02,0.18733579244311518,0.1926803294298541,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen2,0.02,0.2557404525496395,0.27045214446842014,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen3,0.02,0.3176354740861759,0.3155947815788617,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen0,0.05,0.16351675293160578,0.2025699969226182,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen1,0.05,0.310633283402814,0.31848767517774124,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen2,0.05,0.4097639423153236,0.423506524211451,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen3,0.05,0.4918398389659835,0.48425733687150657,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen0,0.1,0.24705256643620782,0.29594999731075394,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen1,0.1,0.443082684866574,0.4545883250586197,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen2,0.1,0.5607847188057637,0.5746098623116375,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen3,0.1,0.6498389477886949,0.6443757399939719,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen0,0.2,0.3731807914504408,0.42673579981866244,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen1,0.2,0.6149624910030931,0.6232508716645254,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen2,0.2,0.7350913196130695,0.7397740103502625,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
downstream_gen3,0.2,0.8125425901267124,0.8009957489290248,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
gini,,0.10196472309462412,,all,442695,2192606414.1679688,550702.765007019,0.24085804762016022,0.2695684062100789,0.4590761531363818,15
direct,0.01,0.06111947728028623,0.08649602824360106,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
direct,0.02,0.092900788109107,0.12818249711453594,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
direct,0.05,0.16173466209546014,0.20965442324665626,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
direct,0.1,0.24613607861472198,0.3032113517550411,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
direct,0.2,0.3734929407269631,0.43343064702288003,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
direct,0.5,0.6526843885707885,0.7056147735759386,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen0,0.01,0.06160747552542991,0.08710707760954145,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen1,0.01,0.12638249208574562,0.13734810644718853,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen2,0.01,0.17506760948886618,0.19261323940620384,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen3,0.01,0.22180738460326435,0.22506623127624487,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen0,0.02,0.09328904502862184,0.12831829886158355,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen1,0.02,0.1870174836894488,0.20001360813014635,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen2,0.02,0.25459353534454127,0.2761219831221708,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen3,0.02,0.3164235233853775,0.32106733787632746,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen0,0.05,0.1617655703607546,0.2096544544267421,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen1,0.05,0.30862863125133483,0.323579386258272,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen2,0.05,0.4060600514874823,0.42827082536894806,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen3,0.05,0.4884237611631006,0.4857085375558715,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen0,0.1,0.2462444209098378,0.30341508255175226,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen1,0.1,0.44292714688238305,0.4588906866673092,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen2,0.1,0.5601938402169768,0.5783828522495059,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen3,0.1,0.6498381064917975,0.6440356465367068,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen0,0.2,0.3728720692218188,0.4328875647448343,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen1,0.2,0.6152887876259439,0.6244144832793079,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen2,0.2,0.7348819502551266,0.741869838946634,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
downstream_gen3,0.2,0.8130860019140271,0.8010727725314616,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
gini,,0.10424927789522964,,all,441588,2177506752.368164,546033.8859405518,0.24132072594720674,0.2692143169406109,0.45958316935631655,16
direct,0.01,0.06273542979936629,0.09320323014804845,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
direct,0.02,0.09370144498841332,0.13378196500672948,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
direct,0.05,0.1632924630268234,0.2161507402422611,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
direct,0.1,0.2470277044946546,0.3104306864064603,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
direct,0.2,0.37332359651370595,0.44730820995962317,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
direct,0.5,0.6519238397496185,0.699528936742934,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen0,0.01,0.06368206053528727,0.09394348327503173,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen1,0.01,0.12933994491705467,0.14353972203497073,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen2,0.01,0.17880701730565848,0.2013459261063635,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen3,0.01,0.22564468654221384,0.2325706975774703,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen0,0.02,0.09404387258468698,0.13384927599111104,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen1,0.02,0.18769458708358766,0.20370124199061626,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen2,0.02,0.25568472383139573,0.28129210948217104,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen3,0.02,0.3170868094884097,0.3248991178295646,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen0,0.05,0.1636929180864768,0.21675642644494747,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen1,0.05,0.3107943628481669,0.330686463789804,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen2,0.05,0.4092119069865921,0.4343876857051831,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen3,0.05,0.4914658805094735,0.4962988609137989,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen0,0.1,0.24748084947601318,0.31076721553262665,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen1,0.1,0.4449862646186812,0.4637954888180536,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen2,0.1,0.5626722057315684,0.5864065302579075,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen3,0.1,0.6517194083722019,0.6516151434950206,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen0,0.2,0.37341198379103,0.44730827702589043,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen1,0.2,0.6160535510655641,0.636944883741692,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen2,0.2,0.7356117926554074,0.7510767826387547,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
downstream_gen3,0.2,0.813031214836922,0.806527651649685,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
gini,,0.10335496891865736,,all,442012,2181622564.873047,547805.8075561523,0.23704885671522813,0.26589024972664643,0.45309826724526214,17
direct,0.01,0.059626922881572,0.08646461876028524,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
direct,0.02,0.09166006342186594,0.12506856829402085,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
direct,0.05,0.15982845161091525,0.20652770159078443,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
direct,0.1,0.24346613827026428,0.30231760833790455,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
direct,0.2,0.3711456130044903,0.42896324739440483,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
direct,0.5,0.6495668862704576,0.6911684037301152,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen0,0.01,0.05942707535719796,0.08584751307113014,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen1,0.01,0.1227059132585746,0.13411959800548967,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen2,0.01,0.17065533660743493,0.18911137942718528,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen3,0.01,0.21600849961902363,0.22154418951594687,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen0,0.02,0.09216110273991855,0.12541142303236147,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen1,0.02,0.18529503081984164,0.19823096445348448,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen2,0.02,0.25363085623406584,0.2715990560283367,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen3,0.02,0.31513988222845524,0.31603131974861104,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
downstream_gen0,0.05,0.15986549618235985,0.2065277303313327,all,442313,2166074270.0458984,543193.1859054565,0.2448610026554974,0.2675622568537861,0.4605340019845094,18
