year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1995,15,19784856.5,124090.9375,9562.764892578125,5540.7781982421875,17446001.5,1715.6726684570312,208424976,14420454,98412.11719,54880712,382904.375,62242.34766,14515379,445146.75,36169.75391,5149886.5,16750168,989774.3125,38672.94922,0,0,0.023731389,0.004696685,35.75984877246984,721707.5789500001,656793.25,153004.2568,25.841605792303778,13.830840981287912,0,0,0,0,0,0,0,0,5320863.43,444331.0938,69217.54864501953,63226.758850097656,3178.2136840820312,0,70846647.35552979,20861088.527404785,1121206.1612739563,1053788.678806305,46716.92327,46716.92327,20.67156202322063,54880712,0.011967652,0.013150477693328761,0.2627599656505914,0.048033053,0.014285414888627269,43
1996,16,18999753,109634.2813,7706.4642333984375,5765.784423828125,16722690.75,1659.4211120605469,163683168,13957025,98271.48438,55023248,370613.4375,60048.54297,14051472,430661.9688,38222.9375,4942543.5,16989236,1031878.625,40529.25,0,0,0.029019100180172466,0.004138527,28.753635923752068,722270.0946000001,635220.75,121222.12257500002,21.915155826201616,14.929266419612905,0,0,0,0,0,0,0,0,3710774.793,440787.2344,57967.236755371094,51132.67198181152,2784.4525756835938,0,74557422.14849854,21301875.761779785,1179173.3980293274,1104921.3507881165,49501.375843048096,49501.375843048096,21.464662557483685,55023248,0.011544588389256847,0.013126635028888153,0.25365687245507573,0.045999824,0.013797068690828506,43
1997,17,18424327,100268.4023,8493.985473632812,5203.269043,16085388,1378.163314819336,164742608,13584668,99959.04688,55169788,353484.8125,59711.03516,13680548,413195.8438,40247.99219,4808242.5,17198100,1063970.125,42469.93359,0,0,0.027959262,0.003773365,31.615586729558743,716644.9381,653840.0625,146254.06900000002,22.560539174267962,11.988172175907163,0,0,0,0,0,0,0,0,3091782.672,398711.0703,45760.646423339844,39966.73846435547,2643.8236694335938,0,77649204.82037354,21700586.832092285,1224934.0444526672,1144888.089252472,52145.19951248169,52145.19951248169,19.324214975209053,55169788,0.011851415171289039,0.012989807720486437,0.24623382638338215,0.044642853826910335,0.013127932557037468,43
1998,18,17723602,98608.98242,7256.4515380859375,6468.9288330078125,15354090.25,1828.1758117675781,165875424,13172317,98974.64063,55315596,335146.8438,56476.57813,13266818,391623.375,42498.05859,4654282,17391998,1100111.75,44269.98047,0,0,0.026712218079997192,0.003699576,26.942806662156077,707082.1721,659324.5625,169598.4685,19.120742364548462,15.082507994309328,0,0,0,0,0,0,0,0,3296763.344,407598.82890701294,50035.763732910156,45395.0127,2840.7041625976562,0,80945968.16412354,22108185.660999298,1274969.8081855774,1190283.1019477844,54985.903675079346,54985.903675079346,23.968517393271906,55315596,0.011919325,0.012782691,0.23813025534426133,0.04311233,0.012417779142558632,43
1999,19,17391323.5,100071.5234,7228.326416015625,4893.885498046875,14961509.75,1968.804688,166996368,12878851,99284.02344,55523636,328790.375,55295.28906,12973017,384085.6875,43988.72656,4563914,17586376,1131275.125,45873.15234,0,0,0.026035481651912332,0.003739677,26.739000608436633,691050.4760250001,664949.6875,250319.46425000002,18.683485548247468,10.829187886290105,0,0,0,0,0,0,0,0,3234802.395,415136.5391,48038.83367919922,41316.77355957031,2193.8112182617188,0,84180770.55865479,22523322.200061798,1323008.6418647766,1231599.8755073547,57179.714893341064,57179.714893341064,18.06648999699528,55523636,0.011975975195500525,0.012446059476814524,0.23195258682266415,0.042120880566705966,0.012137774828235122,43
2000,20,16837696,100830.9219,7650.213134765625,5934.5391845703125,14469843.5,1715.672607421875,168104768,12587609,99396.52344,55744688,317765.0625,54114.01172,12681943,371879.125,45282.51172,4466852,17777996,1175038.75,47223.19141,0,0,0.025040479518106232,0.003752315,28.19283901965017,672768.7174000001,630158.125,241037.95602500002,19.01151399987707,14.006013911294735,0,0,0,0,0,0,0,0,4823205.82,413730.2422,59457.899658203125,54001.498962402344,2250.062744140625,0,89003976.37896729,22937052.442249298,1382466.5415229797,1285601.374469757,59429.77763748169,59429.77763748169,21.826648691183234,55744688,0.011304361861349014,0.01206875,0.22580822409482318,0.041071601,0.011687084994825193,43
2001,21,16553738.25,95065.13672,7200.200195,4893.885498046875,14119593.25,1800.050048828125,169106704,12367244,99930.92188,55971296,310761.75,53213.98438,12461887,363975.75,46716.92969,4392825,17964386,1211574.25,48657.60938,0,0,0.024472327,0.003524115,26.43909963555225,663487.2091750001,610695.125,234287.7682,19.324840034196384,10.292778035768363,0,0,0,0,0,0,0,0,3712996.82,402508.0703,49923.264709472656,45507.516372680664,2137.5596313476562,0,92716973.19927979,23339560.512561798,1432389.8062324524,1331108.8908424377,61567.337268829346,61567.337268829346,17.935277632964667,55971296,0.010910863,0.011854061931583648,0.22095689905054192,0.040247435,0.011388902061930856,43
2002,22,16248966.25,93208.83594,8212.727783203125,5372.023438,13841992,1884.4273681640625,170231536,12122634,101112.1953,56204088,300833.375,52960.85156,12218008,353794.2188,48151.34375,4298660,18125886,1244650.125,50148.27344,0,0,0.023863038,0.003442558,30.05756633310101,664612.2404750001,625348.625,261288.51942500003,20.676758560692704,11.56805312565666,0,0,0,0,0,0,0,0,3283347.383,403689.3281,47166.93713378906,42948.069580078125,2193.8111572265625,0,96000320.58209229,23743249.840686798,1479556.7433662415,1374056.9604225159,63761.14842605591,63761.14842605591,19.622905212868506,56204088,0.01112639,0.011824980426245866,0.21568954201338522,0.039255319,0.010988829202203804,43
2003,23,15858328,84039.83984,6890.8167724609375,5034.514343261719,13438190.5,1743.7984619140625,171451488,11879177,101365.3281,56479072,287895.5,51976.45313,11975282,339871.9375,49388.875,4228317.5,18212034,1273338.375,51385.80859,0,0,0.023123637165517047,0.003088299,25.104749394740626,688800.4134,596632.25,245256.82340000002,17.36566001652507,11.055258772022833,0,0,0,0,0,0,0,0,3327982.973,328537.2695,45704.394958496094,41485.53015136719,2081.3080444335938,0,99328303.55474854,24071787.110218048,1525261.1383247375,1415542.490573883,65842.45647,65842.45647,18.307167775802792,56479072,0.010563775729176286,0.012195675,0.2103288276407941,0.038438920124176386,0.010468837431067864,43
2004,24,15669266.25,84658.5957,6975.194091796875,5034.514343261719,13195745.75,2165.6852111816406,172530672,11781412,101562.2109,56770940,274732.625,50626.41406,11877573,325359.0625,50935.79688,4215801,18269440,1298848.5,52904.60156,0,0,0.022705044367415435,0.00309509,25.29383802882385,707363.4299,594269.625,243288.01862500003,18.465578544782502,11.723731088184511,0,0,0,0,0,0,0,0,3291363.277,311999.2939453125,44410.60852050781,39235.46667480469,2334.4400634765625,0,102619666.83209229,24383786.40416336,1569671.7468452454,1454777.9572486877,68176.89653396606,68176.89653396606,18.22298229598324,56770940,0.010467848955821412,0.012459956271201429,0.20752539943851556,0.038148897,0.009944252,43
